category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Arts_Entertainment,Production Associate - Garment Hanger/Inspector - $16.00+/Hour,Cintas,"Milford, OH",,$16+-$16+ /hr,2025-11-25,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/692629baf0beb07232622a5b?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Garment Processor - 2nd Shift - $16.75+/Hour,Cintas,"Olyphant, PA",,$16.75-$16.75 /hr,2025-11-25,,,,1. Basic language and communication skills in speaking and understanding English 2. Ability to read maintenance literature printed in English 3. Ability to stand for up to 7 hours of an 8 hour shift 4. Strong attention to detail,https://jobright.ai/jobs/info/69262946f0beb07232622a07?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,TECHNICAL MEDIA PRODUCER (ASSO) - WXIX,Gray Media,"Cincinnati, OH",,$18-$18 /hr,2025-11-25,5001-10000,,,"1. Relevant work experience is helpful. 2. A successful candidate should be dependable, well organized, be able to multitask, possess excellent interpersonal and communication skills, be able to work calmly under pressure, and meet deadlines. 3. Variable work schedule will include evenings, weekends, and holidays.",https://jobright.ai/jobs/info/69262705f0beb072326228b2?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Digital Content Associate,"Broadcast Management Group, Inc.","Chicago, Illinois, United States",,$50000-$60000 /yr,2025-11-25,,,,"1. Proven experience in digital content creation or editorial leadership roles. 2. Exceptional proofreading, copy editing, editing, and writing skills with a keen eye for detail. 3. Strong understanding of AP style, Chicago Manual of Style, fact-checking processes, research methodologies, and journalistic standards. 4. Excellent communication skills both written and verbal and the ability to convey complex ideas clearly. 5. Proficiency in word processing tools and content management systems. ...",https://jobright.ai/jobs/info/6926009ad47de4798ecd364e?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Chubb Associate - PRS Product, Fine Arts - June 2026",Chubb,"Whitehouse Station, NJ",,$60K-$75K /yr,2025-11-25,,,,,https://jobright.ai/jobs/info/6925f362d47de4798ecd3000?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Temporary Associate Video Editor & Motion Graphics Designer and Animator,Forbes,Hybrid,,$25-$35 /hr,2025-11-25,,,,"1. 1+ years experience in video editing & designing/animating motion graphics for video in digital publishing, production company or agency/brand setting. 2. Highly skilled and lightning fast in After Effects & Premiere Pro, with some experience in Photoshop, Illustrator, Canva and Figma. 3. Be a strategic thinker who can balance multiple projects at once & understand what to prioritize & how to disseminate a story. 4. Have strong editorial judgement with a keen understanding of news, politics,",https://jobright.ai/jobs/info/692dc0094c474121999d3265?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Event Technician, Audio Visual - Four Seasons Silicon Valley",Encore,"Palo Alto, CA",,$18-$21 /hr,2025-11-25,,,,1. High School Diploma required. 2. A valid driver’s license is required for team members that may operate Company vehicles. 3. Must be able to lift 50 lbs.,https://jobright.ai/jobs/info/68f7542a5dc1be601280cf70?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Digital Quality Coordinator - Photographer,Carvana,"Riverside, CA",,$18-$19 /hr,2025-11-25,,,,"1. Basic computer skills are required. 2. Must be at least eighteen (18) years of age. 3. Must be qualified to operate a motor vehicle and possess a valid driver’s license. 4. Must be able to work outdoors under any type of weather conditions. 5. Must know, practice and ensure that company policies and procedures and state or federal laws are followed at all times. ...",https://jobright.ai/jobs/info/6925e162d47de4798ecd26f9?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Event Technician, Audio Visual - Ritz Carlton-Kapalua",Encore,"Lahaina, HI",,$19.62-$24.03 /hr,2025-11-25,,,,1. High School Diploma required. 2. A valid driver’s license is required for team members that may operate Company vehicles. 3. Must be able to lift 50 lbs.,https://jobright.ai/jobs/info/68f74c51ec6dbe7073fbc082?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Freelance Social Video & Content Specialist,Remote job,Remote,,SGD11-SGD11 /yr,2025-11-25,11-50,,,"1. Proven experience producing short-form social media video content (preferably for SG/MY/ID markets). 2. Skilled in video editing and production software (e.g., Adobe Premiere Pro, Final Cut, CapCut). 3. Analytical mindset: comfortable interpreting video metrics (views, engagement, retention) and producing insights. 4. Based in Singapore and available for occasional onsite events. 5. Able to commit approximately 3-4 hours/day on weekdays. ...",https://jobright.ai/jobs/info/6925b87227bf2f41a2c4003a?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Multimedia Designer,United States,Remote,,Skyrocket Studios Global,2025-11-25,51-100,,,"1. Open to fresh graduates with a portfolio showcasing design skills. 2. Experience working across various media formats; video editing is a plus. 3. Proficient in industry-standard design and editing software, including Adobe Creative Suite (Photoshop, Illustrator), Canva, and other multimedia tools. 4. Skilled in Google Workspace (Sheets, Docs, Slides) and digital collaboration tools like Google Drive and ClickUp. 5. Familiarity with digital marketing, advertising, creative, and technology ind",https://jobright.ai/jobs/info/6925ab12d47de4798ecd0d10?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Garment Hanger/Inspector - $15.00+/Hour,Cintas,"Grand Rapids, MI",,$15-$15 /hr,2025-11-25,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/691a95a015b4156367189026?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Artificial Intelligence (AI)
Big Data",FiscalNote,Floor Action Reporter / BillTrack Researcher,Hybrid,$67000-$67000 /yr,2025-11-25,501-1000,,,"1. Exceptional accuracy and attention to detail 2. Ability to work under pressure and meet firm deadlines 3. Understanding of the legislative process 4. Ability to track every action on the House or Senate floor as it happens 5. Ability to provide complete, timely coverage and precise descriptions of both the policy and legislative procedure involved ...",https://jobright.ai/jobs/info/68d1e8d017554c2d9eee0d77?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Education_Training,IT and Data Center Instructor,Per Scholas,"Chicago, Illinois, United States",,$55-$60 /hr,2025-12-08,,,,1. 1-3 years of teaching or training experience 2. Strong technical background; able to grasp and convey highly technical subject matter 3. Ability to respond clearly to live digital conversations via a digital engagement platform such as Zoom or an in-person training environment 4. Strong communication skills 5. Current A+ certification (1101-1102 Series or later) ...,https://jobright.ai/jobs/info/693765d2a0dde7020e3025ac?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Finance Graduate,"Data Center
Enterprise Software","Spring, TX",,Hewlett Packard Enterprise,2025-12-08,,,,"1. Bachelor’s or MBA degree in Finance, Economics, Business, or related field (or expected graduation by December 2025) 2. Demonstrated leadership, teamwork, and problem-solving skills 3. Proficiency in Excel, PowerPoint, and financial modeling is a plus 4. Interest in AI, automation, and digital tools as enablers of modern finance 5. Willingness to learn and adapt in a tech-forward environment ...",https://jobright.ai/jobs/info/69375fcda0dde7020e302090?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Clinical Research Coordinator A (Affective Disorders Program),University of Pennsylvania,3535 Market,,$46500-$46500 /yr,2025-12-08,,,,1. Bachelor of Science and 1 to 2 years of experience or equivalent combination of education and experience is required.,https://jobright.ai/jobs/info/6937567baabec14a727c6a0e?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Digital Science Content Specialist,Anatomage Inc.,Hybrid,,$75000-$85000 /yr,2025-12-08,,,,"1. Bachelor's degree in Life Sciences 2. Strong verbal and written communication skills regarding topics in biology, chemistry, and physics 3. Problem solving skills 4. Self-motivated, reliable, and responsible 5. Ability to work efficiently and effectively with minimal supervision",https://jobright.ai/jobs/info/69374cccaabec14a727c6265?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Intervention Specialist,ACCEL Schools,Lincoln Park Academy,,$44500-$55000 /yr,2025-12-08,501-1000,,,"1. Current state license 2. Knowledge of State Standards and Common Core Standards 3. Experience working in a full room inclusion type model or Co-Teaching in a Resource Room model 4. High level of comfort working in a growth-focused coaching environment based on frequent observations, debriefs, action planning, and progress monitoring. 5. High quality written and verbal communication skills ...",https://jobright.ai/jobs/info/69374c5f1c1c2161c13f2888?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Preschool Support Teacher,,"Middletown, CT",,Building Blocks Early Learning Center,2025-12-08,,,,"1. Must pass required state and company background checks. 2. Must have a high school diploma, GED, or be enrolled in classes. 3. EEC teacher certification or requirements completed to be submitted for review. 4. Adhere to all company policies and EEC regulations. 5. Ability to stand, move, run, and play for most of the day. ...",https://jobright.ai/jobs/info/693748c9a0dde7020e300e05?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Work from Home Client Enrollment Specialist (Training Provided),United States,Remote,,$32000-$32000 /yr,2025-12-08,11-50,,,"1. Must be a US Citizen or have Permanent Residency 2. A self-motivated, disciplined, and goal-oriented individual 3. Strong desire to succeed, grow, and make an impact 4. Comfortable working independently without micromanagement 5. Someone who thrives in a fast-paced, performance-driven environment",https://jobright.ai/jobs/info/693748c8aabec14a727c5fb4?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Grand Rapids Promise Zone Success Coordinator,Grand Rapids Community College,"Grand Rapids, MI",,$51005-$51005 /yr,2025-12-08,,,,"1. Bachelor's degree required 2. Minimum 1 year of work experience in education or working with high school students required (experience can include graduate assistantship, internship, or practicum experiences) 3. Excellent written and verbal communication skills 4. Must be comfortable with public speaking 5. Excellent formal presentation skills for small and large groups while presenting a strong professional presence ...",https://jobright.ai/jobs/info/69376281a0dde7020e3022df?utm_source=1100&utm_campaign=Education%20and%20Training
Education_Training,Kids Club Associate,EōS Fitness,Hybrid,,$14.70-$15.70 /hr,2025-12-08,,,,"Multi Location Glendale, AZ: 59th & Thunderbird Mesa, AZ: E Baseline Rd/N Ellsworth Rd. Phoenix, AZ: 75th Ave/Encanto Laveen, AZ: S 59th Ave/W Baseline Rd Goodyear, AZ: McDowell Rd. Surprise, AZ: Bell & 303 Mesa, AZ: Alma School/ US 60 Phoenix, AZ: I-17 / W Bell Rd Tempe, AZ: E Guadalupe Rd / S Rural Rd Glendale, AZ: W Glendale Ave/ N 43rd Ave Gilbert, AZ: Val Vista & Pecos Mesa, AZ: N Lindsay Rd/E University Dr Gilbert, AZ: Higley Rd Chandler, AZ: Ray/Cooper Phoenix, AZ: 7000 E. Mayo Blvd Glen",https://jobright.ai/jobs/info/6911d1a0df7e2373ba4141b9?utm_source=1100&utm_campaign=Education%20and%20Training
